FECHA (YYMMDD);Registros validados
2021-06-25;147
2021-06-25;51
2021-06-26;80
2021-06-26;52
2021-06-26;44
2021-06-26;75
2021-06-26;73
2021-06-26;89
2021-06-26;28
2021-06-26;17
2021-06-26;28
2021-06-26;40
2021-06-26;27
2021-06-26;18
2021-06-26;10
2021-06-26;11
2021-06-26;8
2021-06-26;7
2021-06-26;11
2021-06-26;36
2021-06-26;65
2021-06-26;60
2021-06-26;31
2021-06-26;45
2021-06-26;56
2021-06-26;43
2021-06-27;48
2021-06-27;25
2021-06-27;15
2021-06-27;14
2021-06-27;15
2021-06-27;10
2021-06-27;7
2021-06-27;7
2021-06-27;10
2021-06-27;16
2021-06-27;14
2021-06-27;15
2021-06-27;21
2021-06-27;23
2021-06-27;13
2021-06-27;13
2021-06-27;13
2021-06-27;59
2021-06-27;139
2021-06-27;314
2021-06-27;653
2021-06-27;607
2021-06-27;819
2021-06-27;688
2021-06-28;459
2021-06-28;305
2021-06-28;276
2021-06-28;183
2021-06-28;141
2021-06-28;64
2021-06-28;94
2021-06-28;75
2021-06-28;93
2021-06-28;82
2021-06-28;80
2021-06-28;100
2021-06-28;132
2021-06-28;114
2021-06-28;85
2021-06-28;81
2021-06-28;56
2021-06-28;96
2021-06-28;424
2021-06-28;863
2021-06-28;971
2021-06-28;709
2021-06-28;567
2021-06-28;511
2021-06-29;463
2021-06-29;262
2021-06-29;199
2021-06-29;130
2021-06-29;155
2021-06-29;114
2021-06-29;153
2021-06-29;107
2021-06-29;166
2021-06-29;163
2021-06-29;183
2021-06-29;143
2021-06-29;125
2021-06-29;107
2021-06-29;115
2021-06-29;120
2021-06-29;172
2021-06-29;175
2021-06-29;266
2021-06-29;332
2021-06-29;443
2021-06-29;223
2021-06-29;270
2021-06-29;280
2021-06-30;158
2021-06-30;155
2021-06-30;146
2021-06-30;98
2021-06-30;44
2021-06-30;43
2021-06-30;53
2021-06-30;70
2021-06-30;88
2021-06-30;138
2021-06-30;123
2021-06-30;84
2021-06-30;65
2021-06-30;54
2021-06-30;21
2021-06-30;28
2021-06-30;29
2021-06-30;60
2021-06-30;234
2021-06-30;692
2021-06-30;686
2021-06-30;222
2021-06-30;130
2021-06-30;102
2021-07-01;119
2021-07-01;110
2021-07-01;103
2021-07-01;43
2021-07-01;42
2021-07-01;55
2021-07-01;21
2021-07-01;28
2021-07-01;65
2021-07-01;70
2021-07-01;84
2021-07-01;57
2021-07-01;39
2021-07-01;54
2021-07-01;57
2021-07-01;36
2021-07-01;46
2021-07-01;60
2021-07-01;63
2021-07-01;53
2021-07-01;63
2021-07-01;26
2021-07-01;29
2021-07-01;38
2021-07-02;49
2021-07-02;20
2021-07-02;18
2021-07-02;15
2021-07-02;11
2021-07-02;11
2021-07-02;10
2021-07-02;17
2021-07-02;24
2021-07-02;24
2021-07-02;19
2021-07-02;17
2021-07-02;7
2021-07-02;6
2021-07-02;6
2021-07-02;10
2021-07-02;12
2021-07-02;29
2021-07-02;57
2021-07-02;51
2021-07-02;34
2021-07-02;28
2021-07-02;38
2021-07-02;29
2021-07-03;19
2021-07-03;19
2021-07-03;20
2021-07-03;13
2021-07-03;14
2021-07-03;12
2021-07-03;6
2021-07-03;20
2021-07-03;55
2021-07-03;27
2021-07-03;18
2021-07-03;11
2021-07-03;10
2021-07-03;8
2021-07-03;8
2021-07-03;10
2021-07-03;12
2021-07-03;47
2021-07-03;131
2021-07-03;154
2021-07-03;171
2021-07-03;242
2021-07-03;265
2021-07-03;267
2021-07-04;307
2021-07-04;364
2021-07-04;192
2021-07-04;109
2021-07-04;118
2021-07-04;107
2021-07-04;74
2021-07-04;74
2021-07-04;72
2021-07-04;50
2021-07-04;31
2021-07-04;21
2021-07-04;23
2021-07-04;32
2021-07-04;24
2021-07-04;35
2021-07-04;25
2021-07-04;37
2021-07-04;57
2021-07-04;45
2021-07-04;44
2021-07-04;36
2021-07-04;31
2021-07-04;37
2021-07-05;22
2021-07-05;25
2021-07-05;21
2021-07-05;21
2021-07-05;19
2021-07-05;19
2021-07-05;14
2021-07-05;20
2021-07-05;27
2021-07-05;25
2021-07-05;41
2021-07-05;50
2021-07-05;54
2021-07-05;41
2021-07-05;47
2021-07-05;74
2021-07-05;48
2021-07-05;59
2021-07-05;47
2021-07-05;49
2021-07-05;57
2021-07-05;64
2021-07-05;58
2021-07-05;38
2021-07-06;32
2021-07-06;24
2021-07-06;21
2021-07-06;17
2021-07-06;19
2021-07-06;18
2021-07-06;20
2021-07-06;17
2021-07-06;21
2021-07-06;22
2021-07-06;22
2021-07-06;24
2021-07-06;30
2021-07-06;39
2021-07-06;39
2021-07-06;33
2021-07-06;29
2021-07-06;35
2021-07-06;68
2021-07-06;105
2021-07-06;160
2021-07-06;69
2021-07-06;55
2021-07-06;65
2021-07-07;67
2021-07-07;54
2021-07-07;36
2021-07-07;49
2021-07-07;63
2021-07-07;60
2021-07-07;38
2021-07-07;51
2021-07-07;53
2021-07-07;49
2021-07-07;49
2021-07-07;72
2021-07-07;59
2021-07-07;68
2021-07-07;39
2021-07-07;14
2021-07-07;24
2021-07-07;42
2021-07-07;87
2021-07-07;130
2021-07-07;126
2021-07-07;183
2021-07-07;204
2021-07-07;253
2021-07-08;297
2021-07-08;176
2021-07-08;129
2021-07-08;102
2021-07-08;54
2021-07-08;101
2021-07-08;103
2021-07-08;68
2021-07-08;48
2021-07-08;61
2021-07-08;55
2021-07-08;35
2021-07-08;54
2021-07-08;36
2021-07-08;37
2021-07-08;43
2021-07-08;38
2021-07-08;38
2021-07-08;47
2021-07-08;37
2021-07-08;32
2021-07-08;25
2021-07-08;21
2021-07-08;15
2021-07-09;16
2021-07-09;14
2021-07-09;14
2021-07-09;13
2021-07-09;15
2021-07-09;8
2021-07-09;8
2021-07-09;16
2021-07-09;24
2021-07-09;29
2021-07-09;22
2021-07-09;24
2021-07-09;21
2021-07-09;27
2021-07-09;16
2021-07-09;20
2021-07-09;20
2021-07-09;63
2021-07-09;94
2021-07-09;182
2021-07-09;242
2021-07-09;135
2021-07-09;263
2021-07-09;404
2021-07-10;234
2021-07-10;233
2021-07-10;62
2021-07-10;20
2021-07-10;46
2021-07-10;47
2021-07-10;14
2021-07-10;12
2021-07-10;21
2021-07-10;18
2021-07-10;17
2021-07-10;18
2021-07-10;14
2021-07-10;11
2021-07-10;8
2021-07-10;10
2021-07-10;13
2021-07-10;19
2021-07-10;28
2021-07-10;31
2021-07-10;27
2021-07-10;54
2021-07-10;51
2021-07-10;70
2021-07-11;66
2021-07-11;105
2021-07-11;133
2021-07-11;28
2021-07-11;17
2021-07-11;34
2021-07-11;44
2021-07-11;27
2021-07-11;69
2021-07-11;56
2021-07-11;21
2021-07-11;9
2021-07-11;10
2021-07-11;8
2021-07-11;7
2021-07-11;7
2021-07-11;8
2021-07-11;45
2021-07-11;171
2021-07-11;161
2021-07-11;149
2021-07-11;156
2021-07-11;165
2021-07-11;105
2021-07-12;138
2021-07-12;179
2021-07-12;41
2021-07-12;38
2021-07-12;21
2021-07-12;19
2021-07-12;18
2021-07-12;19
2021-07-12;22
2021-07-12;27
2021-07-12;40
2021-07-12;41
2021-07-12;42
2021-07-12;33
2021-07-12;39
2021-07-12;45
2021-07-12;46
2021-07-12;54
2021-07-12;64
2021-07-12;56
2021-07-12;38
2021-07-12;43
2021-07-12;43
2021-07-12;27
2021-07-13;28
2021-07-13;30
2021-07-13;15
2021-07-13;14
2021-07-13;12
2021-07-13;11
2021-07-13;12
2021-07-13;13
2021-07-13;27
2021-07-13;41
2021-07-13;48
2021-07-13;37
2021-07-13;22
2021-07-13;24
2021-07-13;58
2021-07-13;42
2021-07-13;37
2021-07-13;37
2021-07-13;48
2021-07-13;47
2021-07-13;46
2021-07-13;49
2021-07-13;47
2021-07-14;42
2021-07-14;33
2021-07-14;23
2021-07-14;26
2021-07-14;19
2021-07-14;18
2021-07-14;18
2021-07-14;19
2021-07-14;26
2021-07-14;30
2021-07-14;43
2021-07-14;36
2021-07-14;22
2021-07-14;26
2021-07-14;12
2021-07-14;16
2021-07-14;14
2021-07-14;49
2021-07-14;178
2021-07-14;148
2021-07-14;321
2021-07-14;413
2021-07-14;212
2021-07-14;202
2021-07-15;149
2021-07-15;113
2021-07-15;95
2021-07-15;54
2021-07-15;28
2021-07-15;25
2021-07-15;21
2021-07-15;34
2021-07-15;62
2021-07-15;88
2021-07-15;47
2021-07-15;28
2021-07-15;17
2021-07-15;15
2021-07-15;8
2021-07-15;17
2021-07-15;19
2021-07-15;28
2021-07-15;121
2021-07-15;162
2021-07-15;332
2021-07-15;324
2021-07-15;210
2021-07-15;226
2021-07-16;188
2021-07-16;150
2021-07-16;105
2021-07-16;67
2021-07-16;51
2021-07-16;26
2021-07-16;25
2021-07-16;29
2021-07-16;41
2021-07-16;33
2021-07-16;43
2021-07-16;42
2021-07-16;24
2021-07-16;19
2021-07-16;19
2021-07-16;31
2021-07-16;25
2021-07-16;30
2021-07-16;94
2021-07-16;63
2021-07-16;106
2021-07-16;156
2021-07-16;203
2021-07-16;292
2021-07-17;74
2021-07-17;24
2021-07-17;35
2021-07-17;21
2021-07-17;27
2021-07-17;25
2021-07-17;16
2021-07-17;20
2021-07-17;38
2021-07-17;19
2021-07-17;19
2021-07-17;6
2021-07-17;7
2021-07-17;8
2021-07-17;4
2021-07-17;1
2021-07-17;7
2021-07-17;22
2021-07-17;39
2021-07-17;39
2021-07-17;37
2021-07-17;35
2021-07-17;33
2021-07-17;38
2021-07-18;39
2021-07-18;23
2021-07-18;17
2021-07-18;23
2021-07-18;15
2021-07-18;15
2021-07-18;14
2021-07-18;13
2021-07-18;24
2021-07-18;20
2021-07-18;13
2021-07-18;16
2021-07-18;13
2021-07-18;9
2021-07-18;7
2021-07-18;10
2021-07-18;10
2021-07-18;17
2021-07-18;32
2021-07-18;27
2021-07-18;29
2021-07-18;22
2021-07-18;29
2021-07-18;36
2021-07-19;66
2021-07-19;40
2021-07-19;51
2021-07-19;46
2021-07-19;44
2021-07-19;30
2021-07-19;37
2021-07-19;44
2021-07-19;100
2021-07-19;60
2021-07-19;27
2021-07-19;20
2021-07-19;11
2021-07-19;10
2021-07-19;9
2021-07-19;11
2021-07-19;12
2021-07-19;20
2021-07-19;32
2021-07-19;40
2021-07-19;30
2021-07-19;29
2021-07-19;28
2021-07-19;22
2021-07-20;45
2021-07-20;35
2021-07-20;33
2021-07-20;33
2021-07-20;20
2021-07-20;14
2021-07-20;27
2021-07-20;53
2021-07-20;88
2021-07-20;41
2021-07-20;19
2021-07-20;15
2021-07-20;15
2021-07-20;9
2021-07-20;4
2021-07-20;6
2021-07-20;10
2021-07-20;25
2021-07-20;74
2021-07-20;98
2021-07-20;84
2021-07-20;104
2021-07-20;75
2021-07-20;61
2021-07-21;55
2021-07-21;59
2021-07-21;45
2021-07-21;24
2021-07-21;15
2021-07-21;17
2021-07-21;14
2021-07-21;16
2021-07-21;27
2021-07-21;38
2021-07-21;45
2021-07-21;74
2021-07-21;108
2021-07-21;75
2021-07-21;55
2021-07-21;29
2021-07-21;30
2021-07-21;46
2021-07-21;193
2021-07-21;571
2021-07-21;618
2021-07-21;462
2021-07-21;437
2021-07-21;240
2021-07-22;93
2021-07-22;76
2021-07-22;77
2021-07-22;49
2021-07-22;40
2021-07-22;34
2021-07-22;34
2021-07-22;34
2021-07-22;38
2021-07-22;40
2021-07-22;43
2021-07-22;45
2021-07-22;40
2021-07-22;46
2021-07-22;42
2021-07-22;37
2021-07-22;39
2021-07-22;41
2021-07-22;49
2021-07-22;49
2021-07-22;41
2021-07-22;42
2021-07-22;43
2021-07-22;35
2021-07-23;36
2021-07-23;33
2021-07-23;27
2021-07-23;27
2021-07-23;19
2021-07-23;21
2021-07-23;20
2021-07-23;17
2021-07-23;38
2021-07-23;38
2021-07-23;14
2021-07-23;10
2021-07-23;9
2021-07-23;11
2021-07-23;12
2021-07-23;10
2021-07-23;19
2021-07-23;40
2021-07-23;99
2021-07-23;120
2021-07-23;198
2021-07-23;263
2021-07-23;594
2021-07-23;176
2021-07-24;327
2021-07-24;453
2021-07-24;129
2021-07-24;125
2021-07-24;81
2021-07-24;74
2021-07-24;87
2021-07-24;58
2021-07-24;30
2021-07-24;30
2021-07-24;33
2021-07-24;40
2021-07-24;37
2021-07-24;41
2021-07-24;45
2021-07-24;37
2021-07-24;41
2021-07-24;45
2021-07-24;33
2021-07-24;34
2021-07-24;33
2021-07-24;27
2021-07-24;23
2021-07-24;19
2021-07-25;19
2021-07-25;10
2021-07-25;9
2021-07-25;9
2021-07-25;15
2021-07-25;12
2021-07-25;8
2021-07-25;5
2021-07-25;4
2021-07-25;7
2021-07-25;21
2021-07-25;24
2021-07-25;29
2021-07-25;26
2021-07-25;14
2021-07-25;18
2021-07-25;30
2021-07-25;33
2021-07-25;64
2021-07-25;86
2021-07-25;18
2021-07-25;17
2021-07-25;24
2021-07-25;17
2021-07-26;20
2021-07-26;10
2021-07-26;6
2021-07-26;1
2021-07-26;3
2021-07-26;4
2021-07-26;5
2021-07-26;8
2021-07-26;11
2021-07-26;14
2021-07-26;15
2021-07-26;7
2021-07-26;8
2021-07-26;8
2021-07-26;9
2021-07-26;11
2021-07-26;9
2021-07-26;16
2021-07-26;14
2021-07-26;26
2021-07-26;30
2021-07-26;25
2021-07-26;21
2021-07-26;17
2021-07-27;14
2021-07-27;12
2021-07-27;11
2021-07-27;7
2021-07-27;4
2021-07-27;8
2021-07-27;10
2021-07-27;17
2021-07-27;14
2021-07-27;15
2021-07-27;16
2021-07-27;13
2021-07-27;11
2021-07-27;9
2021-07-27;9
2021-07-27;11
2021-07-27;17
2021-07-27;19
2021-07-27;26
2021-07-27;22
2021-07-27;23
2021-07-27;26
2021-07-27;31
2021-07-27;23
2021-07-28;26
2021-07-28;20
2021-07-28;16
2021-07-28;14
2021-07-28;13
2021-07-28;15
2021-07-28;13
2021-07-28;56
2021-07-28;42
2021-07-28;23
2021-07-28;12
2021-07-28;11
2021-07-28;10
2021-07-28;11
2021-07-28;16
2021-07-28;11
2021-07-28;12
2021-07-28;37
2021-07-28;99
2021-07-28;117
2021-07-28;78
2021-07-28;87
2021-07-28;106
2021-07-28;192
2021-07-29;297
2021-07-29;283
2021-07-29;181
2021-07-29;151
2021-07-29;123
2021-07-29;63
2021-07-29;74
2021-07-29;86
2021-07-29;128
2021-07-29;84
2021-07-29;75
2021-07-29;85
2021-07-29;56
2021-07-29;48
2021-07-29;36
2021-07-29;31
2021-07-29;42
2021-07-29;43
2021-07-29;173
2021-07-29;580
2021-07-29;600
2021-07-29;246
2021-07-29;388
2021-07-29;345
2021-07-30;286
2021-07-30;245
2021-07-30;155
2021-07-30;120
2021-07-30;127
2021-07-30;113
2021-07-30;108
2021-07-30;76
2021-07-30;88
2021-07-30;42
2021-07-30;90
2021-07-30;81
2021-07-30;89
2021-07-30;76
2021-07-30;53
2021-07-30;37
2021-07-30;41
2021-07-30;51
2021-07-30;80
2021-07-30;36
2021-07-30;32
2021-07-30;27
2021-07-30;20
2021-07-30;21
2021-07-31;9
2021-07-31;9
2021-07-31;7
2021-07-31;8
2021-07-31;8
2021-07-31;6
2021-07-31;6
2021-07-31;7
2021-07-31;4
2021-07-31;8
2021-07-31;9
2021-07-31;10
2021-07-31;11
2021-07-31;9
2021-07-31;9
2021-07-31;11
2021-07-31;14
2021-07-31;19
2021-07-31;37
2021-07-31;65
2021-07-31;61
2021-07-31;42
2021-07-31;63
2021-07-31;54
2021-08-01;60
2021-08-01;51
2021-08-01;49
2021-08-01;34
2021-08-01;30
2021-08-01;28
2021-08-01;43
2021-08-01;51
2021-08-01;65
2021-08-01;35
2021-08-01;21
2021-08-01;15
2021-08-01;12
2021-08-01;10
2021-08-01;6
2021-08-01;5
2021-08-01;9
2021-08-01;15
2021-08-01;35
2021-08-01;44
2021-08-01;55
2021-08-01;33
2021-08-01;38
2021-08-01;63
2021-08-02;64
2021-08-02;54
2021-08-02;84
2021-08-02;136
2021-08-02;155
2021-08-02;76
2021-08-02;34
2021-08-02;78
2021-08-02;121
2021-08-02;34
2021-08-02;16
2021-08-02;10
2021-08-02;10
2021-08-02;11
2021-08-02;10
2021-08-02;8
2021-08-02;9
2021-08-02;13
2021-08-02;18
2021-08-02;22
2021-08-02;23
2021-08-02;16
2021-08-02;22
2021-08-02;36
2021-08-03;101
2021-08-03;144
2021-08-03;165
2021-08-03;108
2021-08-03;92
2021-08-03;20
2021-08-03;16
2021-08-03;24
2021-08-03;68
2021-08-03;21
2021-08-03;13
2021-08-03;13
2021-08-03;9
2021-08-03;8
2021-08-03;11
2021-08-03;12
2021-08-03;12
2021-08-03;18
2021-08-03;114
2021-08-03;333
2021-08-03;251
2021-08-03;281
2021-08-03;307
2021-08-03;227
2021-08-04;152
2021-08-04;87
2021-08-04;79
2021-08-04;104
2021-08-04;38
2021-08-04;43
2021-08-04;54
2021-08-04;75
2021-08-04;89
2021-08-04;71
2021-08-04;90
2021-08-04;62
2021-08-04;65
2021-08-04;71
2021-08-04;69
2021-08-04;46
2021-08-04;42
2021-08-04;40
2021-08-04;78
2021-08-04;77
2021-08-04;70
2021-08-04;54
2021-08-04;38
2021-08-04;34
2021-08-05;23
2021-08-05;25
2021-08-05;23
2021-08-05;25
2021-08-05;27
2021-08-05;21
2021-08-05;20
2021-08-05;25
2021-08-05;39
2021-08-05;42
2021-08-05;43
2021-08-05;37
2021-08-05;34
2021-08-05;34
2021-08-05;37
2021-08-05;24
2021-08-05;62
2021-08-05;59
2021-08-05;96
2021-08-05;113
2021-08-05;98
2021-08-05;93
2021-08-05;79
2021-08-06;92
2021-08-06;104
2021-08-06;88
2021-08-06;77
2021-08-06;56
2021-08-06;58
2021-08-06;75
2021-08-06;81
2021-08-06;79
2021-08-06;54
2021-08-06;62
2021-08-06;50
2021-08-06;38
2021-08-06;22
2021-08-06;22
2021-08-06;26
2021-08-06;23
2021-08-06;21
2021-08-06;94
2021-08-06;211
2021-08-06;251
2021-08-06;35
2021-08-06;13
2021-08-06;13
2021-08-07;13
2021-08-07;13
2021-08-07;10
2021-08-07;6
2021-08-07;8
2021-08-07;9
2021-08-07;10
2021-08-07;11
2021-08-07;8
2021-08-07;7
2021-08-07;9
2021-08-07;8
2021-08-07;8
2021-08-07;7
2021-08-07;4
2021-08-07;2
2021-08-07;5
2021-08-07;7
2021-08-07;31
2021-08-07;55
2021-08-07;57
2021-08-07;70
2021-08-07;29
2021-08-07;19
2021-08-08;16
2021-08-08;18
2021-08-08;18
2021-08-08;15
2021-08-08;17
2021-08-08;9
2021-08-08;11
2021-08-08;16
2021-08-08;32
2021-08-08;27
2021-08-08;27
2021-08-08;21
2021-08-08;17
2021-08-08;21
2021-08-08;20
2021-08-08;17
2021-08-08;22
2021-08-08;34
2021-08-08;120
2021-08-08;344
2021-08-08;212
2021-08-08;229
2021-08-08;126
2021-08-08;121
2021-08-09;129
2021-08-09;89
2021-08-09;35
2021-08-09;29
2021-08-09;37
2021-08-09;34
2021-08-09;45
2021-08-09;77
2021-08-09;54
2021-08-09;42
2021-08-09;37
2021-08-09;29
2021-08-09;16
2021-08-09;18
2021-08-09;17
2021-08-09;19
2021-08-09;17
2021-08-09;22
2021-08-09;80
2021-08-09;91
2021-08-09;84
2021-08-09;81
2021-08-09;82
2021-08-09;71
2021-08-10;56
2021-08-10;57
2021-08-10;45
2021-08-10;35
2021-08-10;21
2021-08-10;13
2021-08-10;17
2021-08-10;15
2021-08-10;21
2021-08-10;19
2021-08-10;20
2021-08-10;15
2021-08-10;15
2021-08-10;21
2021-08-10;19
2021-08-10;15
2021-08-10;19
2021-08-10;22
2021-08-10;45
2021-08-10;41
2021-08-10;41
2021-08-10;47
2021-08-10;42
2021-08-10;37
2021-08-11;39
2021-08-11;37
2021-08-11;20
2021-08-11;33
2021-08-11;73
2021-08-11;30
2021-08-11;33
2021-08-11;28
2021-08-11;27
2021-08-11;40
2021-08-11;31
2021-08-11;41
2021-08-11;63
2021-08-11;64
2021-08-11;61
2021-08-11;48
2021-08-11;50
2021-08-11;75
2021-08-11;131
2021-08-11;113
2021-08-11;126
2021-08-11;120
2021-08-11;119
2021-08-11;189
2021-08-12;181
2021-08-12;246
2021-08-12;238
2021-08-12;148
2021-08-12;155
2021-08-12;124
2021-08-12;69
2021-08-12;95
2021-08-12;106
2021-08-12;77
2021-08-12;59
2021-08-12;59
2021-08-12;68
2021-08-12;77
2021-08-12;73
2021-08-12;67
2021-08-12;57
2021-08-12;64
2021-08-12;77
2021-08-12;85
2021-08-12;77
2021-08-12;71
2021-08-12;78
2021-08-12;80
2021-08-13;72
2021-08-13;61
2021-08-13;59
2021-08-13;53
2021-08-13;47
2021-08-13;55
2021-08-13;49
2021-08-13;60
2021-08-13;68
2021-08-13;79
2021-08-13;87
2021-08-13;63
2021-08-13;42
2021-08-13;40
2021-08-13;48
2021-08-13;49
2021-08-13;55
2021-08-13;69
2021-08-13;113
2021-08-13;249
2021-08-13;206
2021-08-13;148
2021-08-13;95
2021-08-13;81
2021-08-14;68
2021-08-14;62
2021-08-14;44
2021-08-14;34
2021-08-14;39
2021-08-14;35
2021-08-14;30
2021-08-14;31
2021-08-14;33
2021-08-14;35
2021-08-14;35
2021-08-14;40
2021-08-14;37
2021-08-14;50
2021-08-14;46
2021-08-14;59
2021-08-14;77
2021-08-14;81
2021-08-14;132
2021-08-14;169
2021-08-14;122
2021-08-14;168
2021-08-14;291
2021-08-14;269
2021-08-15;107
2021-08-15;83
2021-08-15;69
2021-08-15;73
2021-08-15;49
2021-08-15;40
2021-08-15;50
2021-08-15;42
2021-08-15;43
2021-08-15;63
2021-08-15;51
2021-08-15;53
2021-08-15;45
2021-08-15;45
2021-08-15;40
2021-08-15;39
2021-08-15;47
2021-08-15;53
2021-08-15;60
2021-08-15;49
2021-08-15;47
2021-08-15;46
2021-08-15;38
2021-08-15;23
2021-08-16;23
2021-08-16;19
2021-08-16;19
2021-08-16;15
2021-08-16;19
2021-08-16;12
2021-08-16;13
2021-08-16;10
2021-08-16;9
2021-08-16;24
2021-08-16;21
2021-08-16;20
2021-08-16;18
2021-08-16;11
2021-08-16;12
2021-08-16;17
2021-08-16;19
2021-08-16;35
2021-08-16;64
2021-08-16;58
2021-08-16;110
2021-08-16;39
2021-08-16;31
2021-08-16;29
2021-08-17;25
2021-08-17;17
2021-08-17;19
2021-08-17;13
2021-08-17;13
2021-08-17;16
2021-08-17;10
2021-08-17;22
2021-08-17;12
2021-08-17;18
2021-08-17;29
2021-08-17;14
2021-08-17;16
2021-08-17;25
2021-08-17;21
2021-08-17;26
2021-08-17;21
2021-08-17;19
2021-08-17;16
2021-08-17;7
2021-08-17;7
2021-08-17;5
2021-08-18;4
2021-08-18;3
2021-08-18;2
2021-08-18;1
2021-08-18;1
2021-08-18;5
2021-08-18;9
2021-08-18;27
2021-08-18;31
2021-08-18;36
2021-08-18;48
2021-08-18;41
2021-08-18;43
2021-08-18;28
2021-08-18;8
2021-08-18;22
2021-08-18;20
2021-08-19;8
2021-08-19;8
2021-08-19;6
2021-08-19;6
2021-08-19;4
2021-08-19;2
2021-08-19;4
2021-08-19;9
2021-08-19;31
2021-08-19;22
2021-08-19;16
2021-08-19;24
2021-08-19;4
2021-08-19;4
2021-08-19;6
2021-08-19;11
2021-08-19;16
2021-08-19;13
2021-08-19;31
2021-08-19;35
2021-08-19;72
2021-08-19;26
2021-08-19;19
2021-08-19;20
2021-08-20;13
2021-08-20;29
2021-08-20;15
2021-08-20;7
2021-08-20;5
2021-08-20;4
2021-08-20;3
2021-08-20;18
2021-08-20;15
2021-08-20;13
2021-08-20;13
2021-08-20;13
2021-08-20;12
2021-08-20;17
2021-08-20;15
2021-08-20;27
2021-08-20;41
2021-08-20;49
2021-08-20;27
2021-08-20;27
2021-08-20;27
2021-08-20;20
2021-08-20;17
2021-08-20;22
2021-08-21;12
2021-08-21;13
2021-08-21;13
2021-08-21;8
2021-08-21;4
2021-08-21;4
2021-08-21;3
2021-08-21;3
2021-08-21;6
2021-08-21;8
2021-08-21;15
2021-08-21;17
2021-08-21;16
2021-08-21;21
2021-08-21;17
2021-08-21;9
2021-08-21;11
2021-08-21;20
2021-08-21;22
2021-08-21;10
2021-08-21;11
2021-08-21;17
2021-08-21;21
2021-08-21;24
2021-08-22;23
2021-08-22;17
2021-08-22;17
2021-08-22;35
2021-08-22;19
2021-08-22;23
2021-08-22;23
2021-08-22;8
2021-08-22;11
2021-08-22;24
2021-08-22;20
2021-08-22;10
2021-08-22;11
2021-08-22;13
2021-08-22;13
2021-08-22;12
2021-08-22;48
2021-08-22;46
2021-08-22;58
2021-08-22;230
2021-08-22;211
2021-08-22;222
2021-08-22;121
2021-08-22;170
2021-08-23;77
2021-08-23;99
2021-08-23;38
2021-08-23;17
2021-08-23;13
2021-08-23;14
2021-08-23;12
2021-08-23;29
2021-08-23;24
2021-08-23;15
2021-08-23;12
2021-08-23;19
2021-08-23;9
2021-08-23;7
2021-08-23;4
2021-08-23;4
2021-08-23;7
2021-08-23;9
2021-08-23;72
2021-08-23;174
2021-08-23;295
2021-08-23;328
2021-08-23;309
2021-08-23;180
2021-08-24;93
2021-08-24;75
2021-08-24;42
2021-08-24;14
2021-08-24;20
2021-08-24;23
2021-08-24;21
2021-08-24;26
2021-08-24;28
2021-08-24;16
2021-08-24;5
2021-08-24;7
2021-08-24;6
2021-08-24;3
2021-08-24;6
2021-08-24;8
2021-08-24;4
2021-08-24;15
2021-08-24;47
2021-08-24;138
2021-08-24;45
2021-08-24;85
2021-08-24;65
2021-08-24;117
2021-08-25;237
2021-08-25;107
2021-08-25;44
2021-08-25;21
2021-08-25;13
2021-08-25;16
2021-08-25;19
2021-08-25;27
2021-08-25;24
2021-08-25;25
2021-08-25;36
2021-08-25;23
2021-08-25;20
2021-08-25;21
2021-08-25;32
2021-08-25;23
2021-08-25;25
2021-08-25;49
2021-08-25;55
2021-08-25;49
2021-08-25;34
2021-08-25;30
2021-08-25;35
2021-08-25;16
2021-08-26;11
2021-08-26;12
2021-08-26;9
2021-08-26;5
2021-08-26;7
2021-08-26;9
2021-08-26;10
2021-08-26;9
2021-08-26;10
2021-08-26;28
2021-08-26;11
2021-08-26;8
2021-08-26;7
2021-08-26;10
2021-08-26;13
2021-08-26;24
2021-08-26;22
2021-08-26;21
2021-08-26;69
2021-08-26;76
2021-08-26;114
2021-08-26;241
2021-08-26;161
2021-08-26;115
2021-08-27;152
2021-08-27;105
2021-08-27;94
2021-08-27;45
2021-08-27;44
2021-08-27;44
2021-08-27;42
2021-08-27;33
2021-08-27;26
2021-08-27;25
2021-08-27;28
2021-08-27;18
2021-08-27;19
2021-08-27;15
2021-08-27;21
2021-08-27;19
2021-08-27;32
2021-08-27;24
2021-08-27;56
2021-08-27;70
2021-08-27;48
2021-08-27;45
2021-08-27;34
2021-08-27;18
2021-08-28;14
2021-08-28;12
2021-08-28;12
2021-08-28;10
2021-08-28;8
2021-08-28;6
2021-08-28;5
2021-08-28;6
2021-08-28;7
2021-08-28;20
2021-08-28;24
2021-08-28;16
2021-08-28;14
2021-08-28;13
2021-08-28;13
2021-08-28;22
2021-08-28;21
2021-08-28;19
2021-08-28;21
2021-08-28;136
2021-08-28;181
2021-08-28;203
2021-08-28;139
2021-08-28;200
2021-08-29;140
2021-08-29;123
2021-08-29;47
2021-08-29;20
2021-08-29;16
2021-08-29;15
2021-08-29;7
2021-08-29;17
2021-08-29;18
2021-08-29;22
2021-08-29;15
2021-08-29;15
2021-08-29;12
2021-08-29;11
2021-08-29;8
2021-08-29;9
2021-08-29;7
2021-08-29;6
2021-08-29;24
2021-08-29;15
2021-08-29;22
2021-08-29;32
2021-08-29;46
2021-08-29;27
2021-08-30;17
2021-08-30;11
